row ID,row m/z,row retention time,intensity_measure,AlgCoPs_Plate1_Well_L6_P1-B-2_01_22929.mzXML Peak area,AlgCoPs_Plate1_Well_L16_P1-B-4_01_22931.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L10_P1-A-8_01_22925.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L8_P1-A-7_01_22924.mzXML Peak area,AlgMedVibMono_Plate2_Well_L9_P1-A-7_01_22879.mzXML Peak area,AlgMedPsMono_Plate2_Well_L6_P1-B-2_01_22882.mzXML Peak area,HalCoAlgae_Plate1_Well_U7_P1-D-6_01_22957.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU13_P1-C-3_01_22940.mzXML Peak area,AlgMedPsMono_Plate2_Well_L3_P1-B-1_01_22881.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU15_P1-C-4_01_22941.mzXML Peak area,HalCoAlgae_Plate1_Well_U2_P1-D-5_01_22956.mzXML Peak area,AlgMedVibMono_Plate2_Well_L8_P1-A-6_01_22878.mzXML Peak area,AlgaeMono_Plate1_Well_L15_P1-A-4_01_22920.mzXML Peak area,HalMono_Plate2_Well_U5_P1-D-5_01_22911.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L5_P1-A-6_01_22923.mzXML Peak area,BactMediaCntrl_Plate2_Well_U4_P1-C-2_01_22893.mzXML Peak area,AlgCoHalo_Plate1_Well_L7_P1-B-6_01_22934.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L13_P1-A-3_01_22867.mzXML Peak area,AlgCoPs_Plate1_Well_L1_P1-B-1_01_22928.mzXML Peak area,AlgMedHalMono_Plate2_Well_L5_P1-B-5_01_22886.mzXML Peak area,AlgCoPs_Plate1_Well_L11_P1-B-3_01_22930.mzXML Peak area,PsCoAlgae_Plate1_Well_U1_P1-D-1_01_22951.mzXML Peak area,AlgCoHalo_Plate1_Well_L14_P1-B-8_01_22936.mzXML Peak area,HalMono_Plate2_Well_U10_P1-D-7_01_22913.mzXML Peak area,PsMono_Plate2_Well_U14_P1-D-4_01_22909.mzXML Peak area,HalMono_Plate2_Well_U15_P1-D-8_01_22914.mzXML Peak area,AlgaeMono_Plate1_Well_L4_P1-A-1_01_22917.mzXML Peak area,VibCoAlgae_Plate1_Well_U3_P1-C-5_01_22945.mzXML Peak area,PsCoAlgae_Plate1_Well_U16_P1-D-4_01_22954.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L3_P1-A-5_01_22922.mzXML Peak area,PsMono_Plate2_Well_U12_P1-D-3_01_22908.mzXML Peak area,VibMono_Plate2_Well_U2_P1-C-5_01_22897.mzXML Peak area,BactMediaCntrl_Plate2_Well_U16_P1-C-4_01_22895.mzXML Peak area,VibMono_Plate2_Well_U8_P1-C-6_01_22898.mzXML Peak area,HalMono_Plate2_Well_U7_P1-D-6_01_22912.mzXML Peak area,VibCoAlgae_Plate1_Well_U8_P1-C-7_01_22947.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U4_P1-C-1_01_22938.mzXML Peak area,PsCoAlgae_Plate1_Well_U11_P1-D-3_01_22953.mzXML Peak area,AlgCoHalo_Plate1_Well_L12_P1-B-7_01_22935.mzXML Peak area,PsMono_Plate2_Well_U3_P1-D-1_01_22906.mzXML Peak area,VibCoAlgae_Plate1_Well_U5_P1-C-6_01_22946.mzXML Peak area,AlgMedHalMono_Plate2_Well_L15_P1-B-8_01_22889.mzXML Peak area,VibMono_Plate2_Well_U9_P1-C-7_01_22899.mzXML Peak area,PsCoAlgae_Plate1_Well_U6_P1-D-2_01_22952.mzXML Peak area,AlgCoHalo_Plate1_Well_L2_P1-B-5_01_22933.mzXML Peak area,VibCoAlgae_Plate1_Well_U10_P1-C-8_01_22948.mzXML Peak area,BactMediaCntrl_Plate2_Well_U1_P1-C-1_01_22892.mzXML Peak area,VibMono_Plate2_Well_U11_P1-C-8_01_22900.mzXML Peak area,AlgaeMono_Plate1_Well_L9_P1-A-2_01_22918.mzXML Peak area,HalCoAlgae_Plate1_Well_U14_P1-D-7_01_22958.mzXML Peak area,BactMediaCntrl_Plate2_Well_U13_P1-C-3_01_22894.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U9_P1-C-2_01_22939.mzXML Peak area,PsMono_Plate2_Well_U6_P1-D-2_01_22907.mzXML Peak area,AlgMedVibMono_Plate2_Well_L11_P1-A-8_01_22880.mzXML Peak area,AlgMedHalMono_Plate2_Well_L7_P1-B-6_01_22887.mzXML Peak area,AlgMedPsMono_Plate2_Well_L14_P1-B-4_01_22884.mzXML Peak area,AlgMedVibMono_Plate2_Well_L2_P1-A-5_01_22877.mzXML Peak area,AlgMedHalMono_Plate2_Well_L10_P1-B-7_01_22888.mzXML Peak area,AlgaeMono_Plate1_Well_L13_P1-A-3_01_22919.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22873.mzXML Peak area,AlgMedPsMono_Plate2_Well_L12_P1-B-3_01_22883.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L16_P1-A-4_01_22870.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L4_P1-A-2_01_22866.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22865.mzXML Peak area,Unnamed: 67
21429,330.26352882385254,11.973472916666667,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74248.45650000006,0.0,0.0,0.0,0.0,0.0,1928394.911500008,0.0,0.0,0.0,132522.9435000007,0.0,216105.48999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153317.20850000187,0.0,0.0,0.0,0.0,0.0,0.0,954193.2314999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858116.007999997,0.0,0.0,1522957.7870000082,0.0,0.0,0.0,0.0,0.0,0.0,
21433,217.1948709487915,12.746611458333334,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62541.02500000027,0.0,0.0,0.0,0.0,0.0,161285.77599999972,23606.40950000003,0.0,0.0,196246.12549999924,36042.91449999954,486609.88499999937,0.0,0.0,0.0,0.0,94939.9289999998,0.0,0.0,0.0,176262.63899999866,0.0,0.0,0.0,0.0,10711.334999999415,0.0,173928.16400000008,0.0,11174.279999999511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106750.47200000013,0.0,31236.961000000338,19905.902999999955,0.0,117586.28099999989,0.0,0.0,14742.119999999746,0.0,0.0,0.0,
21436,219.21041523326528,13.311280303030305,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52411.763000000494,0.0,0.0,0.0,0.0,0.0,19293.707499999888,0.0,0.0,0.0,299936.6374999987,38251.70149999911,244744.50450000056,0.0,0.0,0.0,0.0,29809.99600000043,0.0,0.0,0.0,312890.6935000002,0.0,0.0,0.0,0.0,24922.50600000065,0.0,28198.498500000514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117467.424000001,0.0,0.0,0.0,0.0,245389.3794999999,0.0,0.0,0.0,0.0,0.0,0.0,
21449,307.22418212890625,14.012913333333335,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71755.89600000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173955.62999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195250.8604999993,0.0,0.0,0.0,0.0,0.0,0.0,8929.117500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.48499999982,0.0,0.0,0.0,0.0,0.0,0.0,
21452,318.1225646972656,6.321770833333334,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73728.7215000001,0.0,88076.48350000023,0.0,0.0,0.0,56663.92749999949,0.0,0.0,0.0,121928.06500000022,34612.04249999992,0.0,0.0,94232.6190000002,0.0,0.0,59701.586499999976,118686.93799999983,0.0,34929.99349999994,47347.65250000018,0.0,0.0,0.0,0.0,147150.01800000062,0.0,133213.80550000034,90915.11050000008,0.0,0.0,8202.599999999868,83845.37199999977,0.0,0.0,0.0,13677.048000000235,0.0,48035.56350000048,0.0,84654.18399999975,0.0,0.0,90209.49949999964,0.0,0.0,73110.39349999982,0.0,0.0,0.0,
21454,269.2107832166884,9.558781481481482,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64225.83100000017,0.0,0.0,0.0,0.0,0.0,20661.60799999972,0.0,0.0,0.0,420398.864500001,29959.36850000055,425902.0605,0.0,0.0,0.0,0.0,9927.897000000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49118.726500000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84883.18299999961,0.0,9074.903000000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21489,297.2422149658203,11.890076666666667,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13221.295999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262775.0879999994,0.0,239888.2740000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168393.20999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48764.35699999883,0.0,0.0,0.0,0.0,0.0,0.0,
21510,360.2056405203683,5.730557142857143,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46948.61999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50173.72500000012,0.0,0.0,40375.323499999766,200850.2984999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34774.09800000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99095.42950000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126389.0370000042,0.0,0.0,0.0,0.0,0.0,0.0,
21603,309.2419064839681,15.447562499999997,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9024.090000000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76063.91499999985,0.0,0.0,264390.97249999904,0.0,0.0,0.0,0.0,0.0,33097.05150000025,140028.7630000005,17499.32699999978,22545.05950000012,8572.824999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22174.071000000604,48096.79099999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101909.44850000046,0.0,0.0,0.0,0.0,292179.99600000033,0.0,0.0,0.0,0.0,0.0,0.0,
21837,407.5866355895996,14.832775,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052.585000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38907.48799999981,0.0,0.0,6188.2470000001085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5646.476999999771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21850,186.95610936482748,27.2335,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.377999999725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72952.74350000423,0.0,0.0,0.0,0.0,0.0,529838.8979999974,15738.28949999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762535.9444999937,0.0,0.0,0.0,0.0,0.0,360506.007499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21864,219.6193649291992,16.064906666666666,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.085000000275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6469.554000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406490.20750000025,0.0,0.0,0.0,0.0,0.0,0.0,6504.497999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270947.3334999993,0.0,0.0,0.0,0.0,0.0,0.0,
21874,463.3316141764323,21.29825,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564873.5409999974,226826.4290000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90892.87449999923,0.0,0.0,0.0,0.0,0.0,0.0,382586.7685000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209332.37999999663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88380.88749999758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21875,421.2841400146484,19.871513333333333,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500943.7529999972,134197.58400000425,0.0,0.0,42495.24899999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261831.68549999848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10980.045000001646,0.0,0.0,
21878,334.66772079467773,5.580591666666667,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502347.701499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708289.7754999986,0.0,0.0,0.0,0.0,0.0,94552.93099999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317970.1985000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21883,311.1631393432617,15.863133333333334,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236863.04399999935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138628.91900000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21888,412.3207600911458,12.426561111111113,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112672.23650000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717545.5745000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852172.6849999995,0.0,
21894,574.5667175292969,18.4816,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189260.9235000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97568.96200000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454376.9654999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324276.3900000013,354589.5294999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21897,406.1952819824219,7.588683333333334,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96083.12499999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96955.28550000062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21898,450.20166015625,10.049383333333331,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97484.46399999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163426.67149999912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21915,642.6293334960938,19.53221111111111,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144655.56599999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67851.38749999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409351.5589999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53089.51249999916,0.0,0.0,284339.0764999969,122426.94950000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21924,602.5982604980469,19.2522,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113836.15049999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51590.75149999921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304841.9445000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180924.94049999933,212863.23500000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21928,366.186521257673,5.984716666666666,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147748.62050000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145356.0769999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161.325000000135,0.0,0.0,0.0,0.0,20718.019000000044,0.0,13334.14800000014,0.0,0.0,0.0,29684.852999999817,0.0,0.0,23408.70000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21940,600.5826965332031,18.64625,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137716.02200000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98112.85850000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396828.5914999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269973.5704999987,228634.255500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21964,626.5981506347656,18.85273333333333,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122420.40200000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83568.34950000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503596.8300000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305193.313499998,219870.04650000177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22088,547.3084297180176,3.8891916666666666,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48899.034499999776,0.0,0.0,171283.88099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47678.39400000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450836.9555000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98622.23949999988,0.0,198386.619,1007352.0455,82007.89550000004,
22101,286.1591094970703,3.2452433333333333,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36947.25850000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65788.94900000011,0.0,8949.756000000096,12142.214999999973,0.0,0.0,0.0,12339.244000000132,
22143,688.4908403669085,20.080964285714284,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65471.63300000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74877.30800000129,0.0,0.0,0.0,152404.930999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62856.81849999877,0.0,0.0,395753.4539999994,0.0,135718.03049999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199735.82549999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22303,427.68085861206055,15.534708333333333,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51168.70900000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97858.43199999994,0.0,0.0,0.0,6576.377500000227,0.0,0.0,0.0,0.0,0.0,0.0,34800.56050000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22623,386.24609375,4.752772222222222,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619105.411999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152593.7549999995,0.0,5668283.840500011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22624,337.6948432922363,5.507233333333333,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440357.5165000025,0.0,1856193.7380000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390635.9054999934,0.0,0.0,0.0,3292839.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608880.4109999945,0.0,2113460.426500001,2081063.6279999956,1417633.738499998,
22626,186.95605884898796,26.56813787878788,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341717.973000009,0.0,0.0,0.0,0.0,0.0,42692.321,7554.712500000478,3400.307999999573,37483.2724999999,6574.443999998938,0.0,6591.644000000372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.147499999755,0.0,0.0,0.0,0.0,21744.9530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229495.2789999852,0.0,0.0,13255.647999999062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22627,318.673341539171,6.718714814814815,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431729.1855000017,0.0,4183501.842999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585280.8094999995,0.0,0.0,0.0,0.0,0.0,1190709.7405000008,0.0,0.0,0.0,1804296.2379999948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349300.5354999914,0.0,3257111.492000004,4493226.857499999,2176578.571000001,
22628,568.8374099731445,6.323794444444444,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279406.69900000014,491969.07899999886,470889.414499998,0.0,0.0,0.0,0.0,209377.5360000023,0.0,0.0,0.0,304082.9085000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513498.4030000011,0.0,357928.09499999863,0.0,741493.1870000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10641946.40700006,0.0,832993.2509999957,4585954.240500004,22600652.517000027,
22629,281.1461547851562,5.164331666666667,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619414.4565000003,315582.29999999946,10459054.866,0.0,0.0,0.0,0.0,770522.0519999998,0.0,0.0,0.0,188765.6039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033448.6839999992,0.0,0.0,0.0,974656.9690000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7806215.491999994,0.0,7486483.666500026,19132.28399999996,0.0,
22630,555.2450205485026,5.004652777777777,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792173.075999999,0.0,2323852.681499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556932.6620000002,0.0,0.0,0.0,2302167.6755000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868349.906499999,23153359.76549998,0.0,
22631,553.334285736084,6.095125,area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726560.9964999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19773.275999999736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157571.81049999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929691.812500005,0.0,0.0,0.0,0.0,21093.79500000015,0.0,0.0,0.0,32044915.100999974,0.0,0.0,24318667.00199997,47404098.23500003,
